date,favorite_count,retweet_count,screen_name,tweet,tweet_id
20/02/2009 19:50,0,0,EmbarcaderoTech,"Reducing Time and Costs with a Model-Driven Development Approach Using Delphi and ER/Studio: In this webinar, yo.. http://tinyurl.com/c4zwqg",1231791823
20/02/2009 19:51,0,0,EmbarcaderoTech,Blog: Delphi Live! http://tinyurl.com/c6bbzz,1231792017
20/02/2009 19:51,0,0,EmbarcaderoTech,Blog: Kyle Hailey demos the new DB Optimizer. http://tinyurl.com/crzkm9,1231792096
20/02/2009 20:50,0,0,EmbarcaderoTech,DB Artisan and Rapid SQL Beta Programs: Greg talks about some great beta programs going on with RapidSQL Develop.. http://tinyurl.com/d9w886,1231996845
20/02/2009 23:48,0,0,EmbarcaderoTech,Blog: What&#8217;s the &#8220;C&#8221; in CDM Mean?: &#160; What's a CDM...Conceptual or Common. I stumbled.. http://tinyurl.com/dxqaqy,1232574519
20/02/2009 23:48,0,0,EmbarcaderoTech,"Blog: What's the ""C"" in CDM Mean? http://tinyurl.com/aqdhph",1232574888
23/02/2009 08:48,0,0,EmbarcaderoTech,"Blog: VCL for PHP article at php|architect: On the February issue of php&#124;architect, you can find an ar.. http://tinyurl.com/cw3jfb",1240256360
23/02/2009 15:52,0,0,EmbarcaderoTech,Blog: The Podcast at Delphi: Greg K speaks about DataRage and All-Access: I was interviewed by Jim McKeeth .. http://tinyurl.com/c89khq,1241188328
23/02/2009 20:51,0,0,EmbarcaderoTech,InBrief Report on DB Optimizer: Bloor Research - February 2009: InBrief Report on DB Optimizer http://tinyurl.com/bl5dkm,1242230218
24/02/2009 00:48,0,0,EmbarcaderoTech,"Blog: Delphi 2009 Productivity Tour - Thank you Salt Lake City, Columbus, and Toronto: I am back from the f.. http://tinyurl.com/amb467",1243026446
24/02/2009 12:50,0,0,EmbarcaderoTech,Blog: Developer Camp 2009 and Open Source Conference at Japans Electronics College: This post is the last o.. http://tinyurl.com/dlcxrj,1244690272
25/02/2009 05:48,0,0,EmbarcaderoTech,"White Paper: Reasons to Migrate from Delphi 7 to Delphi 2009: This article gives a few good reasons to migrate, .. http://tinyurl.com/cywros",1248212926
26/02/2009 10:50,0,0,EmbarcaderoTech,Blog: Using Delphi for Windows code from Delphi for PHP: PHP has the ability to be extended using code from.. http://tinyurl.com/cpepfy,1253173984
26/02/2009 15:54,0,0,EmbarcaderoTech,"Enterprise Strategies Interview with Greg Keller on Metadata: An on-line interview with leading magazine, Enterp.. http://tinyurl.com/d37oa3",1254048515
26/02/2009 16:52,0,0,EmbarcaderoTech,Blog: Reasons to Migrate from Delphi 7 to Delphi 2009: If you still having questions about why to migrate f.. http://tinyurl.com/amc628,1254289956
27/02/2009 12:52,0,0,EmbarcaderoTech,Blog: VCL for PHP Open Components: We have just opened a new project on SourceForge to host the development.. http://tinyurl.com/aqxgx8,1257880134
27/02/2009 19:53,0,0,EmbarcaderoTech,"Blog: Open Login component for VCL for PHP: As a result of the application we are working in, we are starti.. http://tinyurl.com/ad7gqk",1259439738
27/02/2009 21:51,0,0,EmbarcaderoTech,Blog: ER/Portal&#8217;s Benefits to Various Roles (the PDF..): A few weeks ago I wrote a little post on how.. http://tinyurl.com/bqgjvl,1259895849
27/02/2009 21:51,0,0,EmbarcaderoTech,"Blog: DB Optimizer 1.5: SQL profiling and tuning: DB Optimizer, a multi-platform SQL profiling and tuning I.. http://tinyurl.com/aptrhg",1259895941
02/03/2009 15:54,0,0,EmbarcaderoTech,Blog: DataRage! We&#8217;re Live!! Registration is OPEN: Q: What's DataRage? A: DataRage is three days of 1.. http://tinyurl.com/b64ll3,1269674757
02/03/2009 15:55,0,0,EmbarcaderoTech,"Blog: OpenLogin VCL for PHP component screencast: Just to complete the previous article, I have recorded th.. http://tinyurl.com/bo8qm7",1269675646
02/03/2009 20:51,0,0,EmbarcaderoTech,"All-Access: The Ultimate Toolbox for Database Professionals : Please register to view the recording of ""The Ulti.. http://tinyurl.com/bve8q8",1271903742
02/03/2009 22:54,0,0,EmbarcaderoTech,Blog: Java SWT and GWT GUI designer and WindowTester tools are now available for JBuilder: JBuilder 2008 in.. http://tinyurl.com/c75xax,1271269673
03/03/2009 01:52,0,0,EmbarcaderoTech,"All-Access: The Ultimate Toolbox for Application Developers : Please register to view the recording of ""The Ulti.. http://tinyurl.com/d3eukz",1271903844
03/03/2009 03:49,0,0,EmbarcaderoTech,"Blog: New Tool ! and new Directions: As some of you might now, I joined Embarcadero Technologies in July to.. http://tinyurl.com/bmzaen",1272312019
03/03/2009 11:51,0,0,EmbarcaderoTech,Blog: Logging DataSnap 2009 client/server communication: A while ago I have described the most simple Delph.. http://tinyurl.com/b5luhe,1273408609
05/03/2009 00:50,0,0,EmbarcaderoTech,"Write Cleaner, Higher Quality Code with Class Contracts in Delphi Prism: This article covers the language featur.. http://tinyurl.com/b2cpe2",1281194316
05/03/2009 00:50,0,0,EmbarcaderoTech,"Blog: Random Thoughts on the Passing Scene #100: 
Woohoo!  I made it to 100!  The first one was all the way.. http://tinyurl.com/ddosd7",1281194690
05/03/2009 19:18,0,0,EmbarcaderoTech,"Blog: Not a natural blogger :&gt;: Companies like their employees to blog, it helps create awareness about .. http://tinyurl.com/cl883e",1284734424
06/03/2009 18:58,0,0,EmbarcaderoTech,Blog: On Recurring Rage... http://snipurl.com/d9eyb,1289550930
06/03/2009 20:57,0,0,EmbarcaderoTech,Blog: On Recurring Rage&#8230;: It's happening all over again! For the first time ever! Embarcadero is host.. http://tinyurl.com/deyt36,1290088256
06/03/2009 22:53,0,0,EmbarcaderoTech,"Blog: Ruby and Rails Adoption, increaing or descreasing?: Is ruby and rails adoption increasing or decreasi.. http://tinyurl.com/a3htpe",1290589358
09/03/2009 15:56,0,0,EmbarcaderoTech,Blog: Delphi Workshop in Belgium Last Week: Delphi is alive and kicking!!! Last week Delphi developers on R.. http://twurl.nl/q14k3r,1300874393
09/03/2009 23:53,0,0,EmbarcaderoTech,"Blog: Random Thoughts on the Passing Scene #101: 
The list of speakers and agenda is up for DelphiLive!.&#1.. http://tinyurl.com/dybtvt",1302999609
10/03/2009 00:54,0,0,EmbarcaderoTech,Blog: Delphi 2009 Productivity Tour - Thank You Orange County and Los Angeles: I just got back from Souther.. http://tinyurl.com/d4pbef,1303239375
10/03/2009 18:55,0,0,EmbarcaderoTech,"Blog: Embarcadero Developer Network - new skin, communities, and content: By now you have probably seen the.. http://tinyurl.com/dhuags",1306739184
10/03/2009 22:54,0,0,EmbarcaderoTech,"Blog: Delphi Webinar: Porque migrar para Delphi 2009: 
Durante o mês de março você tem a oportunidade de pa.. http://tinyurl.com/c7xmgp",1307827175
10/03/2009 23:52,0,0,EmbarcaderoTech,Blog: SQL Tuning Best Practices | DB Optimizer: Just one week left before the general availability of DB Op.. http://tinyurl.com/b6rla7,1308074305
11/03/2009 20:52,0,0,EmbarcaderoTech,Blog: All systems go for Data Rage&#8230;now check your PC!: DataRage the free on-line training and educati.. http://tinyurl.com/d3ndr3,1312606155
11/03/2009 20:52,0,0,EmbarcaderoTech,Blog: All systems go for Data Rage...now check your PC! http://tinyurl.com/aq7gnw,1312606890
11/03/2009 22:52,0,0,EmbarcaderoTech,QualityCentral domain name updates: Important notice about changes to the QualityCentral domain name http://tinyurl.com/d3vt33,1313164544
11/03/2009 23:50,0,0,EmbarcaderoTech,Blog: Datarage | Greg Keller doesn't do ads.... http://tinyurl.com/bxg5ms,1313406469
12/03/2009 00:49,0,0,EmbarcaderoTech,February 2009 Release of Delphi Prism 2009 Is Now Available: This article provides information about the Februar.. http://tinyurl.com/bop859,1313654826
12/03/2009 00:49,0,0,EmbarcaderoTech,Blog: February 2009 Release of Delphi Prism Is Now Available: More information at:&#160; http://edn.embarca.. http://tinyurl.com/bzjxx2,1313655432
12/03/2009 04:50,0,0,EmbarcaderoTech,Blog: Datarage | Greg Keller doesn&#8217;t do ads&#8230;.: I'm not an ad guy and I shouldn't play one on TV.. http://tinyurl.com/ab9lkb,1314613277
12/03/2009 16:55,0,0,EmbarcaderoTech,"Blog: Data Modeling Panel Discussion | Enterprise Data World: So, I got myself elected to be part of a pane.. http://tinyurl.com/bvrjxq",1316951138
12/03/2009 16:55,0,0,EmbarcaderoTech,Blog: TechWeb Announces Winners of the 19th Annual Jolt Product Excellence & Productivity Awards: TechWeb A.. http://tinyurl.com/cq839o,1316951446
12/03/2009 16:55,0,0,EmbarcaderoTech,Blog: Data Modeling Panel Discussion | Enterprise Data World http://tinyurl.com/b5w3q5,1316952169
12/03/2009 16:55,0,0,EmbarcaderoTech,Blog: TechWeb Announces Winners of the 19th Annual Jolt Product Excellence & Productivity Awards http://tinyurl.com/ca3joe,1316952451
13/03/2009 01:52,0,0,EmbarcaderoTech,"Blog: Jolt Product Excellence Award | Change Manager: Embarcadero Change Manager, an award winning change m.. http://tinyurl.com/b87xm2",1319583710
13/03/2009 21:52,0,0,EmbarcaderoTech,Blog: Wow!!! A Ruby and a Rails (print) magazine: I think these are the first magazines for Ruby and for RO.. http://tinyurl.com/chfkxz,1324184226
17/03/2009 17:52,0,0,EmbarcaderoTech,"Blog: DataRage: Thought I would brush off the blog, it has been a long time since I last posted. This is ma.. http://tinyurl.com/darq6o",1343477226
17/03/2009 19:53,0,0,EmbarcaderoTech,Blog: SQL Profiling and Tuning | DB Optimizer 1.5 is GA: I am really excited to announce that DB Optimizer .. http://tinyurl.com/dcddqt,1344183074
17/03/2009 19:53,0,0,EmbarcaderoTech,Blog: SQL Profiling and Tuning | DB Optimizer 1.5 is GA http://tinyurl.com/cvjxjp,1344183886
17/03/2009 19:53,0,0,EmbarcaderoTech,Blog: DataRage http://tinyurl.com/csrar2,1344183812
17/03/2009 19:53,0,0,EmbarcaderoTech,"Blog: Psst! Can you keep a secret?: Between the 23rd and 28th of March, Upscene productions are having a Se.. http://tinyurl.com/df985o",1344184147
17/03/2009 21:53,0,0,EmbarcaderoTech,Blog: Bridging the Gap between Application and Database Developers: Most applications interact in some way .. http://tinyurl.com/d2bwzu,1344843045
17/03/2009 21:53,0,0,EmbarcaderoTech,"Blog: Random Thoughts on the Passing Scene #102: 
We are very pleased to announce that for a limited time, .. http://tinyurl.com/dgrpoy",1344843186
17/03/2009 21:54,0,0,EmbarcaderoTech,"Blog: Cool Stuff with Delphi #23: 

“FindOnClick is a very easy to use, file searching utility for Microsof.. http://tinyurl.com/dxuztg",1344843325
17/03/2009 22:51,0,0,EmbarcaderoTech,Blog: DataRage & Change Manager: Previously I've mentioned one of my favourite features of Change Manager w.. http://tinyurl.com/c5lqph,1345143114
17/03/2009 23:51,0,0,EmbarcaderoTech,"Blog: Cool Stuff with Delphi #24: Are you an iTunes user on Windows?&#160; Well, Delphi is pretty good at b.. http://tinyurl.com/cano5g",1345432141
18/03/2009 02:50,0,0,EmbarcaderoTech,"Blog: DataRage Day 1 - Complete!: Well folks, Day one of Embarcadero Technologies' DataRage conference is o.. http://tinyurl.com/crs66b",1346269275
18/03/2009 13:53,0,0,EmbarcaderoTech,Blog: Building a Repository of Database Changes: Today I'm hosting a DataRage session which shows how to us.. http://tinyurl.com/cd3xq4,1348299839
18/03/2009 15:55,0,0,EmbarcaderoTech,Blog: Building a Repository of Database Changes http://tinyurl.com/dmmguj,1348935931
18/03/2009 21:54,0,0,EmbarcaderoTech,"Blog: The Computer Science major is cool again!: For mysef, Computer Science has always been hot and cool! .. http://tinyurl.com/c5rddk",1350865879
19/03/2009 13:53,0,0,EmbarcaderoTech,Blog: Thoughts on Program Management: A couple of years ago Embarcadero introduced a new role called Progra.. http://tinyurl.com/c9mtzw,1354372044
19/03/2009 13:53,0,0,EmbarcaderoTech,Blog: Thoughts on Program Management http://tinyurl.com/cpgfyl,1354373535
20/03/2009 17:53,0,0,EmbarcaderoTech,"Blog: Two Interesting Links for Delphi Developers: Hey, here are two links of interest for you Delphi devel.. http://tinyurl.com/ccembj",1361609349
20/03/2009 19:53,0,0,EmbarcaderoTech,"Blog: On Switching Gears&#8230;: And so, DataRage has come and gone. What an event! I have to say that it w.. http://tinyurl.com/dhlgov",1362266481
20/03/2009 19:53,0,0,EmbarcaderoTech,Blog: DelphiLive! - May 13-16 - San Jose California - Early Bird registration until April 10th: DelphiLive!.. http://tinyurl.com/chgapa,1362267276
20/03/2009 20:52,0,0,EmbarcaderoTech,Change Manager Short Demonstrations: Learn about the key features of Change Manager in these short demonstrations http://tinyurl.com/c4slj6,1362576736
20/03/2009 21:50,0,0,EmbarcaderoTech,DB Optimizer Short Demonstrations: Short demonstrations outlining best practices for profiling and tuning SQL us.. http://tinyurl.com/cxe88s,1362884587
22/03/2009 01:51,0,0,EmbarcaderoTech,"Blog: Delphi programming meet up(s)&#8230;: I am often asked ""Where can I find Delphi programmers?"" and ""Is.. http://tinyurl.com/dne3qn",1368592701
23/03/2009 21:14,0,0,EmbarcaderoTech,InterBase 2009 Hotfix Update 2 Readme (version 9.0.2.369): InterBase 2009 Hotfix Update 2 readme html file; cont.. http://tinyurl.com/chjqbh,1377886260
23/03/2009 21:14,0,0,EmbarcaderoTech,"Blog: Conferencia ""Locos por Rails"" en Buenos Aires: Atención simpatizantes y fanáticos de Ruby on Rails: q.. http://tinyurl.com/crln3g",1377887185
23/03/2009 22:56,0,0,EmbarcaderoTech,"Blog: TMS Smooth Controls Pack is COOL: I have just downloaded and installed  ""TMS Smooth Controls Pack"" fr.. http://tinyurl.com/dlg9du",1378424345
24/03/2009 00:55,0,0,EmbarcaderoTech,"Blog: DataRage replays will be up this week&#8230;.: I've had a ton of emails , Twitter DMs, Skype calls, y.. http://tinyurl.com/djcyz7",1379017948
24/03/2009 02:54,0,0,EmbarcaderoTech,Blog: ADUG Autumn Symposium 2009: The Australian Delphi User Group is having their Autumn (Spring for us in.. http://tinyurl.com/crlz9f,1379615366
24/03/2009 19:01,0,0,EmbarcaderoTech,"Blog: Rails Magazine: Well I received my first copy of ""Rails Magazine"". My impression of the Rails communi.. http://tinyurl.com/ctcb8e",1383374244
24/03/2009 21:11,0,0,EmbarcaderoTech,J Optimizer 2009 Agent Installation Notes: J Optimizer Agent 2009 Installation Notes http://tinyurl.com/c9tl96,1384044203
25/03/2009 15:02,0,0,EmbarcaderoTech,J Optimizer 2009 Installation Notes: J Optimizer 2009 Installation Notes http://tinyurl.com/cb7knd,1388354263
25/03/2009 15:03,0,0,EmbarcaderoTech,J Optimizer 2009 Touchpoint Installation Notes: J Optimizer 2009 Touchpoint Installation Notes http://tinyurl.com/d8gwb6,1388355677
25/03/2009 15:03,0,0,EmbarcaderoTech,Stand-Alone J Optimizer 2009 Readme: Stand-Alone J Optimizer 2009 Readme http://tinyurl.com/d5oqb7,1388356359
25/03/2009 15:03,0,0,EmbarcaderoTech,J Optimizer 2009 Touchpoint Readme: J Optimizer 2009 Touchpoint Readme http://tinyurl.com/dxmxpq,1388357137
25/03/2009 18:59,0,0,EmbarcaderoTech,J Optimizer Technical Resources: This page contains content related to J Optimizer http://tinyurl.com/czx8rl,1389666571
26/03/2009 08:55,0,0,EmbarcaderoTech,Blog: Call DataSnap Server Methods with Delphi Prism: This post provides information about calling DataSnap.. http://tinyurl.com/cfbbzj,1393356992
26/03/2009 23:54,0,0,EmbarcaderoTech,"Blog: Java Profiling and Tuning | J Optimizer 2009: On the heels of DB Optimizer 1.5, I am happy to announc.. http://tinyurl.com/c4423l",1397748641
26/03/2009 23:54,0,0,EmbarcaderoTech,Blog: Java Profiling and Tuning | J Optimizer 2009 http://tinyurl.com/d2b84g,1397749446
27/03/2009 04:55,0,0,EmbarcaderoTech,Blog: Off topic: Will the Apple I-Phone become the next economy through micro-transactions?: Ever since I w.. http://tinyurl.com/cefbus,1399250017
30/03/2009 00:58,0,0,EmbarcaderoTech,"Blog: Random Thoughts on the Passing Scene #103: 
Still a few spots left for the Delphi Developer Days in W.. http://tinyurl.com/cnvaoq",1415060495
30/03/2009 21:01,0,0,EmbarcaderoTech,Blog: DataRage Replays now Live!: Not able to make it to DataRage? Not to worry! The recorded versions of a.. http://tinyurl.com/c9wegb,1420200620
30/03/2009 21:02,0,0,EmbarcaderoTech,Blog: DataRage Replays now Live! http://tinyurl.com/c2ktzd,1420203147
31/03/2009 05:58,0,0,EmbarcaderoTech,"Blog: On The Death of Eclipse (and Modeling)&#8230;: Eclipse is dead. That's why, at a time when most confe.. http://tinyurl.com/cyr3yz",1422821482
31/03/2009 22:06,0,0,EmbarcaderoTech,Readme: English Help Update 2 for Delphi and C++Builder 2009: Release notes for the second help update. http://tinyurl.com/dl9a27,1427302482
31/03/2009 22:06,0,0,EmbarcaderoTech,Blog: DBTA Post-Event Coverage of DataRage... http://tinyurl.com/cx8qhv,1427303646
31/03/2009 22:06,0,0,EmbarcaderoTech,Blog: Colorado is ranking well in best places to build a biz! http://tinyurl.com/cb27ak,1427304012
31/03/2009 22:07,0,0,EmbarcaderoTech,"Blog: Go All-Access!: While going through the ""All-Access"" product page, I have found this nicely organized.. http://tinyurl.com/cjfdmd",1427305637
31/03/2009 23:56,0,0,EmbarcaderoTech,Delphi Prism &#8211; Get the latest for .NET and Mono development plus a year of upgrades included: Buy Delphi P.. http://tinyurl.com/dzm8q7,1427914525
02/04/2009 01:21,0,0,EmbarcaderoTech,"Blog: Random Thoughts on the Passing Scene #104: 
If you missed DataRage, you can watch the replays online... http://tinyurl.com/c23blg",1435476887
02/04/2009 13:22,0,0,EmbarcaderoTech,Tokio Marine & Nichido Fire Insurance Selects Embarcadero Technologies&#8217; InterBase® as Application Database.. http://tinyurl.com/cghsny,1438213355
03/04/2009 01:21,0,0,EmbarcaderoTech,Blog: Delphi 2009 and C++ Builder 2009 - TMS Smooth Control Pack: TMS Smooth Control Pack is a set of compo.. http://tinyurl.com/dj7q4s,1442370042
03/04/2009 10:20,0,0,EmbarcaderoTech,"Blog: Powerful but easy paging with ASP.NET MVC: Since I started following the public beta in mid-2008, I&#.. http://tinyurl.com/dknbcz",1444468991
03/04/2009 16:20,0,0,EmbarcaderoTech,Blog: Change Manager is the Glue http://tinyurl.com/cle9y8,1446218835
